neuron,concept,score,margin,status,mean_activation,max_activation,active_fraction,top_candidates
2050,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2051,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2052,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2053,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2054,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2055,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2056,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2057,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2058,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2059,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2060,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2061,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2062,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2063,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2064,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2065,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2066,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2067,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2068,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2069,filtered_too_rare,0.0,0.0,too_rare,4.3752238525485154e-06,0.01312567200511694,0.0003333333333333333,
2070,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2071,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2072,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2073,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2074,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2075,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2076,filtered_too_rare,0.0,0.0,too_rare,9.552843039273284e-06,0.028658529743552208,0.0003333333333333333,
2077,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2078,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2079,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2080,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2081,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2082,filtered_too_rare,0.0,0.0,too_rare,2.7821777166536776e-06,0.007833690382540226,0.0006666666666666666,
2083,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2084,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2085,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2086,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2087,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2088,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2089,filtered_always_on,0.0,0.0,always_on,0.03189004585146904,0.06985815614461899,0.998,
2090,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2091,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2092,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2093,filtered_always_on,0.0,0.0,always_on,0.007675468921661377,0.029246821999549866,0.9853333333333333,
2094,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2095,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2096,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2097,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2098,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2099,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2100,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2101,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2102,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2103,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2104,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2105,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2106,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2107,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2108,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2109,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2110,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2111,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2112,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2113,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2114,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2115,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2116,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2117,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2118,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2119,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2120,filtered_always_on,0.0,0.0,always_on,0.051109857857227325,0.20853784680366516,0.9876666666666667,
2121,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2122,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2123,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2124,filtered_always_on,0.0,0.0,always_on,0.03981763869524002,0.14529982209205627,0.994,
2125,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2126,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2127,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2128,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2129,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2130,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2131,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2132,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2133,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2134,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2135,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2136,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2137,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2138,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2139,left lung opacity,0.3552601933479309,0.00132828950881958,assigned,2.0721043256344274e-05,0.009489338845014572,0.009666666666666667,left lung opacity=0.355; right lung opacity=0.354; small pneumothorax=0.353; left pneumothorax=0.353; bilateral lung opacities=0.352
2140,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2141,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2142,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2143,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2144,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2145,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2146,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2147,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2148,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2149,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2150,filtered_always_on,0.0,0.0,always_on,0.04741713032126427,0.11425863951444626,0.9956666666666667,
2151,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2152,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2153,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2154,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2155,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2156,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2157,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2158,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2159,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2160,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2161,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2162,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2163,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2164,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2165,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2166,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2167,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2168,filtered_too_rare,0.0,0.0,too_rare,5.531584292839398e-07,0.0016594752669334412,0.0003333333333333333,
2169,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2170,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2171,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2172,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2173,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2174,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2175,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2176,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2177,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2178,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2179,filtered_always_on,0.0,0.0,always_on,0.016734670847654343,0.06908795237541199,0.9943333333333333,
2180,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2181,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2182,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2183,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2184,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2185,filtered_always_on,0.0,0.0,always_on,0.023404620587825775,0.07561135292053223,0.9963333333333333,
2186,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2187,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2188,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2189,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2190,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2191,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2192,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2193,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2194,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2195,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2196,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2197,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2198,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2199,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2200,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2201,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2202,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2203,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2204,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2205,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2206,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2207,filtered_too_rare,0.0,0.0,too_rare,1.5565927924399148e-06,0.004669778514653444,0.0003333333333333333,
2208,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2209,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2210,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2211,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2212,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2213,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2214,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2215,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2216,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2217,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2218,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2219,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2220,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2221,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2222,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2223,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2224,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2225,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2226,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2227,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2228,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2229,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2230,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2231,filtered_always_on,0.0,0.0,always_on,0.027403397485613823,0.0795145183801651,0.998,
2232,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2233,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2234,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2235,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2236,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2237,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2238,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2239,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2240,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2241,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2242,filtered_always_on,0.0,0.0,always_on,0.03140384331345558,0.07055343687534332,0.995,
2243,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2244,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2245,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2246,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2247,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2248,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2249,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2250,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2251,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2252,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2253,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2254,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2255,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2256,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2257,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2258,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2259,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2260,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2261,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2262,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2263,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2264,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2265,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2266,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2267,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2268,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2269,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2270,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2271,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2272,filtered_always_on,0.0,0.0,always_on,0.058047037571668625,0.18345537781715393,0.9953333333333333,
2273,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2274,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2275,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2276,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2277,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2278,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2279,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2280,left lung opacity,0.36077648401260376,0.0014783143997192383,assigned,7.078329508658499e-05,0.013269007205963135,0.024666666666666667,left lung opacity=0.361; bilateral lung opacities=0.359; right lung opacity=0.359; left lower lobe consolidation=0.356; small pneumothorax=0.356
2281,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2282,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2283,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2284,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2285,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2286,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2287,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2288,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2289,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2290,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2291,filtered_always_on,0.0,0.0,always_on,0.02006443403661251,0.054334111511707306,0.996,
2292,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2293,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2294,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2295,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2296,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2297,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2298,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2299,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2300,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2301,filtered_always_on,0.0,0.0,always_on,0.05493980273604393,0.12047384679317474,0.9966666666666667,
2302,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2303,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2304,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2305,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2306,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2307,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2308,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2309,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2310,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2311,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2312,filtered_too_rare,0.0,0.0,too_rare,2.6189474056081963e-07,0.0007856842130422592,0.0003333333333333333,
2313,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2314,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2315,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2316,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2317,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2318,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2319,filtered_always_on,0.0,0.0,always_on,0.04852531850337982,0.12212050706148148,0.9946666666666667,
2320,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2321,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2322,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2323,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2324,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2325,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2326,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2327,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2328,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2329,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2330,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2331,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2332,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2333,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2334,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2335,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2336,filtered_too_rare,0.0,0.0,too_rare,7.11492702976102e-07,0.002134478185325861,0.0003333333333333333,
2337,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2338,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2339,filtered_always_on,0.0,0.0,always_on,0.034684550017118454,0.07895909994840622,1.0,
2340,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2341,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2342,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2343,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2344,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2345,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2346,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2347,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2348,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2349,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2350,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2351,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2352,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2353,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2354,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2355,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2356,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2357,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2358,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2359,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2360,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2361,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2362,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2363,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2364,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2365,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2366,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2367,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2368,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2369,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2370,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2371,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2372,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2373,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2374,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2375,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2376,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2377,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2378,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2379,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2380,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2381,filtered_always_on,0.0,0.0,always_on,0.03131503984332085,0.08193320035934448,0.9966666666666667,
2382,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2383,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2384,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2385,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2386,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2387,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2388,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2389,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2390,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2391,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2392,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2393,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2394,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2395,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2396,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2397,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2398,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2399,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2400,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2401,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2402,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2403,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2404,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2405,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2406,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2407,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2408,ambiguous,0.3599070906639099,0.0008641481399536133,ambiguous,2.634776865306776e-05,0.013456963002681732,0.008666666666666666,bilateral lung opacities=0.360; left lung opacity=0.359; right lung opacity=0.358; focal lung opacity=0.355; left pneumothorax=0.354
2409,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2410,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2411,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2412,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2413,filtered_always_on,0.0,0.0,always_on,0.029079683125019073,0.08251777291297913,0.994,
2414,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2415,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2416,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2417,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2418,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2419,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2420,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2421,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2422,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2423,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2424,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2425,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2426,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2427,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2428,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2429,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2430,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2431,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2432,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2433,filtered_always_on,0.0,0.0,always_on,0.02229921519756317,0.055908799171447754,0.998,
2434,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2435,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2436,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2437,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2438,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
2439,dead_neuron,0.0,0.0,dead,0.0,0.0,0.0,
